"03/06/08","C0001","SI160440","0036657-0005","Clip pendant mother of pearl !","1","PCS","255.9","255.9","750","WG","0","VOLUME","EX 2006-1","09660-IP046711333000","EB038362","0089628-0006","SOR040105","20000","9.9","211000424882","9.89962","30/04/08","EXCLUSIVE","9.89962","0.0199271066438966261"
"03/06/08","C0001","SI160440","0036658-0008","Ring ladies mother of pearl w!","1","PCS","358.6","358.6","750","WG","0","VOLUME","EX 2006-1","09661-LP046711333000","EB038362","0089629-0009","SOR040105","10000","16.7","211000424881","16.7006","30/04/08","EXCLUSIVE","16.7006","0.0199271066438966261"
"03/06/08","C0001","SI160418","0036687-0008","Ring ladies amethyst","1","PCS","180.6","180.6","750","WG","0","VOLUME","EX 2006-1","09693-LP006711932000","EB038474","0089653-0011","SOR040232","10000","6.47","211000425914","6.4698","14/05/08","EXCLUSIVE","6.4698","0.0199849313617532381"
"03/06/08","C0010","SI160443","0037717-0022","stud earring amethyst","1","PAIR","44.7","44.7","750","RG","0","CUSTOM","GL 2006-1","10255-CP006737000031","EB003060","0090162-0021","SOR040263","50000","2.09","241000024190","2.086","16/05/08","GEORGLAUER","2.086","0.0199271066438966261"
"03/06/08","C0010","SI160443","0037717-0023","stud earring bl. topaz treat.","1","PAIR","48.6","48.6","750","WG","0","CUSTOM","GL 2006-1","10255-CP007711000031","EB003060","0090162-0022","SOR040263","40000","2.16","241000024189","2.156","16/05/08","GEORGLAUER","2.156","0.0199271066438966261"
"03/06/08","C0001","SI160428","0038061-0002","stud earring","2","PAIR","257.7","515.4","750","WG","0","CUSTOM","EX 2006-3","10568-CP000711383031","EB038349","0090323-0002","SOR040091","50000","4.31","211000424830","4.3096","29/04/08","MKS BRAND","4.3096","0.0199849313617532381"
"03/06/08","C0010","SI160450","0038120-0002","Ring ladies","1","PCS","843","843","750","WG","0","CUSTOM","LAUDIER 7","10700-LP000711953000","EB003019","0090668-0002","SOR039997","20000","13.26","241000024007","13.2555","18/04/08","LAUDIER","13.2555","0.0199271066438966261"
"03/06/08","C0010","SI160450","0038121-0002","Ring ladies blue sapphire","1","PCS","643.4","643.4","750","WG","0","CUSTOM","LAUDIER 7","10701-LP002711953000","EB003019","0090669-0002","SOR039997","10000","13.03","241000024006","13.0261","18/04/08","LAUDIER","13.0261","0.0199271066438966261"
"03/06/08","C0010","SI160450","0038121-0003","Ring ladies ruby","1","PCS","660.5","660.5","750","WG","0","CUSTOM","LAUDIER 7","10701-LP001711953000","EB003019","0090669-0003","SOR039997","30000","12.98","241000024008","12.9761","18/04/08","LAUDIER","12.9761","0.0199271066438966261"
"03/06/08","C0001","SI160422","0038315-0003","Ring ladies","1","PCS","80.8","80.8","750","RG/WG","0","VOLUME","CL 2006-3","10849-LP000781433000","EB038518/Sensitive","0090657-0004","SOR040281","10000","4.24","211000426218","4.24262","20/05/08","CLASSIC","4.24262","0.0199849313617532381"
"03/06/08","C0010","SI160443","0038838-0009","Earring Creole bl. topaz trea!","1","PAIR","221.1","221.1","750","WG","0","CUSTOM","GLCOL2007","11236-EP007711333091","EB003060","0091096-0009","SOR040263","30000","8.24","241000024188","8.23564","16/05/08","GEORGLAUER","8.23564","0.0199271066438966261"
"03/06/08","C0001","SI160425","0038987-0003","Earring Creole","4","PAIR","93.8","375.2","585","YG","0","VOLUME","CL 2007-2","11357-EG000527333091","EB038494/Sensitive","0091253-0003","SOR040251","130000","5.52","211000426086","5.5185","15/05/08","CLASSIC","5.5185","0.0199849313617532381"
"03/06/08","C0001","SI160425","0038989-0003","Ring ladies","1","PCS","89.5","89.5","585","YG","0","VOLUME","CL 2007-2","11359-LG000527333000","EB038494/Sensitive","0091255-0003","SOR040251","70000","5.41","211000426081","5.4069","15/05/08","CLASSIC","5.4069","0.0199849313617532381"
"03/06/08","C0001","SI160425","0038989-0003","Ring ladies","1","PCS","89.3","89.3","585","YG","0","VOLUME","CL 2007-2","11359-LG000527333000","EB038494/Sensitive","0091255-0003","SOR040251","80000","5.39","211000426082","5.3869","15/05/08","CLASSIC","5.3869","0.0199849313617532381"
"03/06/08","C0001","SI160425","0038989-0003","Ring ladies","1","PCS","85.2","85.2","585","YG","0","VOLUME","CL 2007-2","11359-LG000527333000","EB038494/Sensitive","0091255-0003","SOR040251","90000","5.04","211000426083","5.0369","15/05/08","CLASSIC","5.0369","0.0199849313617532381"
"03/06/08","C0001","SI160425","0038989-0003","Ring ladies","1","PCS","87.6","87.6","585","YG","0","VOLUME","CL 2007-2","11359-LG000527333000","EB038494/Sensitive","0091255-0003","SOR040251","100000","5.25","211000426084","5.2469","15/05/08","CLASSIC","5.2469","0.0199849313617532381"
"03/06/08","C0001","SI160425","0038989-0003","Ring ladies","2","PCS","88.9","177.8","585","YG","0","VOLUME","CL 2007-2","11359-LG000527333000","EB038494/Sensitive","0091255-0003","SOR040251","120000","5.36","211000426085","5.3569","15/05/08","CLASSIC","5.3569","0.0199849313617532381"
"03/06/08","C0001","SI160417","0039048-0004","Ring ladies bl. topaz treat.","1","PCS","108.8","108.8","750","WG","0","VOLUME","CL 2007-2","11368-LP007711433000","EB038475/Sensitive","0091264-0030","SOR040233","20000","5.95","211000425915","5.95288","14/05/08","CLASSIC","5.95288","0.0199849313617532381"
"03/06/08","C0010","SI160443","0039072-0007","Earring Creole bl. topaz trea!","1","PAIR","286.1","286.1","750","WG","0","CUSTOM","GLCOL2007","11401-EP007711333091","EB003060","0091115-0005","SOR040263","60000","8.63","241000024191","8.627","16/05/08","GEORGLAUER","8.627","0.0199271066438966261"
"03/06/08","C0001","SI160419","0039437-0004","Earring Omega","3","PAIR","204.3","612.9","585","YG","0","VOLUME","EX 2007-2","11754-AB000527333086","EB038472/Sensitive","0091145-0004","SOR040230","110000","6.53","211000425910","6.5296","14/05/08","EXCLUSIVE","6.5296","0.0199849313617532381"
"03/06/08","C0001","SI160419","0039438-0005","Pendant","3","PCS","174.1","522.3","585","YG","0","VOLUME","EX 2007-2","11755-GB000527333000","EB038472/Sensitive","0091146-0005","SOR040230","130000","4.91","211000425911","4.90600666666666667","14/05/08","EXCLUSIVE","4.90600666666666667","0.0199849313617532381"
"03/06/08","C0001","SI160419","0039439-0004","Ring ladies","1","PCS","197","197","585","YG","0","VOLUME","EX 2007-2","11756-LB000527333000","EB038472/Sensitive","0091147-0004","SOR040230","70000","6.84","211000425906","6.83934","14/05/08","EXCLUSIVE","6.83934","0.0199849313617532381"
"03/06/08","C0001","SI160419","0039439-0004","Ring ladies","1","PCS","198.4","198.4","585","YG","0","VOLUME","EX 2007-2","11756-LB000527333000","EB038472/Sensitive","0091147-0004","SOR040230","80000","6.96","211000425907","6.95934","14/05/08","EXCLUSIVE","6.95934","0.0199849313617532381"
"03/06/08","C0001","SI160419","0039439-0004","Ring ladies","1","PCS","199.5","199.5","585","YG","0","VOLUME","EX 2007-2","11756-LB000527333000","EB038472/Sensitive","0091147-0004","SOR040230","90000","7.05","211000425908","7.04934","14/05/08","EXCLUSIVE","7.04934","0.0199849313617532381"
"03/06/08","C0001","SI160419","0039439-0004","Ring ladies","1","PCS","204.1","204.1","585","YG","0","VOLUME","EX 2007-2","11756-LB000527333000","EB038472/Sensitive","0091147-0004","SOR040230","100000","7.44","211000425909","7.43934","14/05/08","EXCLUSIVE","7.43934","0.0199849313617532381"
"03/06/08","C0001","SI160424","0039737-0002","Ring ladies","1","PCS","54.1","54.1","585","YG/WG","0","CUSTOM","CL-DIV07-2","11856-LJ000547000000","EB038569/Sensitive","0091455-0002","SOR040344","30000","3.67","211000426479","3.67","27/05/08","MKS BRAND","3.67","0.0199849313617532381"
"03/06/08","C0010","SI160443","0039822-0003","Earring Omega","1","PAIR","175.8","175.8","750","WG","0","CUSTOM","GLCOL2007","11905-AP000713333086","EB003060","0091483-0003","SOR040263","20000","4.58","241000024187","4.5776","16/05/08","GEORGLAUER","4.5776","0.0199271066438966261"
"03/06/08","C0010","SI160443","0039824-0003","Ring ladies","1","PCS","446.6","446.6","750","WG","0","CUSTOM","GLCOL2007","11907-LP000713333000","EB003060","0091485-0003","SOR040263","10000","22.07","241000024186","22.0676","16/05/08","GEORGLAUER","22.0676","0.0199271066438966261"
"03/06/08","C0001","SI160446","0040430-0005","Earring Creole","3","PAIR","104.4","313.2","585","YG","0","VOLUME","CL 2007-3","12084-EP000521333091","EB038471/Sensitive","0091769-0003","SOR040229","160000","6.23","211000425902","6.22524","14/05/08","CLASSIC","6.22524","0.0199271066438966261"
"03/06/08","C0001","SI160446","0040431-0005","Pendant","4","PCS","65.4","261.6","585","YG","0","VOLUME","CL 2007-3","12085-GP000521333000","EB038471/Sensitive","0091770-0003","SOR040229","200000","3","211000425904","3.0044","14/05/08","CLASSIC","3.0044","0.0199271066438966261"
"03/06/08","C0001","SI160446","0040432-0007","Ring ladies","1","PCS","96.3","96.3","585","YG/WG","0","VOLUME","CL 2007-3","12086-LP000541333000","EB038471/Sensitive","0091771-0003","SOR040229","70000","5.59","211000425894","5.59468","14/05/08","CLASSIC","5.59468","0.0199271066438966261"
"03/06/08","C0001","SI160446","0040432-0007","Ring ladies","1","PCS","98.3","98.3","585","YG/WG","0","VOLUME","CL 2007-3","12086-LP000541333000","EB038471/Sensitive","0091771-0003","SOR040229","80000","5.76","211000425895","5.76468","14/05/08","CLASSIC","5.76468","0.0199271066438966261"
"03/06/08","C0001","SI160446","0040432-0007","Ring ladies","1","PCS","97.9","97.9","585","YG/WG","0","VOLUME","CL 2007-3","12086-LP000541333000","EB038471/Sensitive","0091771-0003","SOR040229","90000","5.73","211000425896","5.73468","14/05/08","CLASSIC","5.73468","0.0199271066438966261"
"03/06/08","C0001","SI160446","0040432-0007","Ring ladies","2","PCS","96.2","192.4","585","YG/WG","0","VOLUME","CL 2007-3","12086-LP000541333000","EB038471/Sensitive","0091771-0003","SOR040229","140000","5.58","211000425900","5.58468","14/05/08","CLASSIC","5.58468","0.0199271066438966261"
"03/06/08","C0001","SI160439","0040570-0002","Earring Creole fwp creme","-1","PAIR","0","0","585","WG","0","VOLUME","CL 2007-3","12213-EP040511433091","VLS147791","0091809-0002","REP009009","50000","4.09","","4.09","27/05/08","CLASSIC","0","0.0199271066438966261"
"03/06/08","C0001","SI160439","0040570-0002","Earring Creole fwp creme","1","PAIR","0","0","585","WG","0","VOLUME","CL 2007-3","12213-EP040511433091","VLS147791","0091809-0002","REP009009","60000","3.92","","3.9176","27/05/08","CLASSIC","3.9176","0.0199271066438966261"
"03/06/08","C0202","SI160435","0041310-0002","Necklace","1","PCS","6,653.99","6,653.99","750","YG","0","CUSTOM","MKS-BKK07","A3531-KP281721933000","HP010/08","HS007-N","SOR039899","10000","41.44","","41.44","09/04/08","MKS BRAND","41.44","0.0308913704956520396"
"03/06/08","C0202","SI160435","0041311-0002","Drop earring","1","PAIR","2,894.9","2,894.9","750","YG","0","CUSTOM","MKS-BKK07","A3532-BP281721933127","HP010/08","HS0008-E","SOR039899","30000","13.68","","13.68228","09/04/08","MKS BRAND","13.68228","0.0308913704956520396"
"03/06/08","C0001","SI160447","0041696-0006","Earring Creole","1","PAIR","179.2","179.2","750","YG","0","VOLUME","EX 2008-1","12593-EG000727333091","EB038473/Sensitive","0092183-0005","SOR040231","10000","6.51","211000425912","6.51172","14/05/08","EXCLUSIVE","6.51172","0.0199271066438966261"
"03/06/08","C0001","SI160447","0041698-0005","Ring ladies","1","PCS","173.4","173.4","750","YG","0","VOLUME","EX 2008-1","12595-LG000727333000","EB038473/Sensitive","0092185-0007","SOR040231","20000","6.27","211000425913","6.27016","14/05/08","EXCLUSIVE","6.27016","0.0199271066438966261"
"03/06/08","C0202","SI160434","0042007-0002","Necklace","1","PCS","8,421.69","8,421.69","750","YG","0","CUSTOM","MKS-BKK07","A3842-KP203721933000","HP010/08","HS0335-N","SOR039898","30000","63.07","","63.0688","09/04/08","MKS BRAND","63.0688","0.0308913704956520396"
"03/06/08","C0202","SI160436","0042007-0002","Necklace","1","PCS","8,496.98","8,496.98","750","YG","0","CUSTOM","MKS-BKK07","A3842-KP203721933000","HP011/08","HS0335-N","SOR039942","10000","65.09","","65.0894","17/04/08","MKS BRAND","65.0894","0.0308913704956520396"
"03/06/08","C0202","SI160434","0042008-0002","Earring Omega","1","PAIR","2,684.61","2,684.61","750","YG","0","CUSTOM","MKS-BKK07","A3843-AP203721933086","HP010/08","HS0336-E","SOR039898","40000","18.18","","18.18204","09/04/08","MKS BRAND","18.18204","0.0308913704956520396"
"03/06/08","C0202","SI160436","0042008-0002","Earring Omega","1","PAIR","2,689.92","2,689.92","750","YG","0","CUSTOM","MKS-BKK07","A3843-AP203721933086","HP011/08","HS0336-E","SOR039942","20000","18.52","","18.52204","17/04/08","MKS BRAND","18.52204","0.0308913704956520396"
"03/06/08","C0010","SI160443","0042508-0003","Earring Omega","1","PAIR","179.7","179.7","750","WG","0","CUSTOM","GLCOL2008","12850-AP000711333086","EB003060","0092698-0004","SOR040263","100000","5.5","241000024195","5.50396","16/05/08","GEORGLAUER","5.50396","0.0199271066438966261"
"03/06/08","C0010","SI160443","0042512-0003","Ring ladies","1","PCS","158","158","750","WG","0","CUSTOM","GLCOL2008","12854-LP000711333000","EB003060","0092702-0003","SOR040263","90000","6.83","241000024194","6.8298","16/05/08","GEORGLAUER","6.8298","0.0199271066438966261"
"03/06/08","C0010","SI160443","0042538-0003","Earring Creole","1","PAIR","177.4","177.4","750","WG","0","CUSTOM","GLCOL2008","12880-EP000711333091","EB003060","0092724-0003","SOR040263","70000","6.34","241000024192","6.33768","16/05/08","GEORGLAUER","6.33768","0.0199271066438966261"
"03/06/08","C0010","SI160450","0042550-0003","Ring ladies blue sapphire","1","PCS","293.6","293.6","750","WG","0","CUSTOM","GLCOL2008","12892-LP002711333000","EB003019","0092682-0003","SOR039997","50000","10.32","241000024010","10.3208","18/04/08","GEORGLAUER","10.3208","0.0199271066438966261"
"03/06/08","C0010","SI160450","0042550-0004","Ring ladies ruby","1","PCS","417","417","750","WG","0","CUSTOM","GLCOL2008","12892-LP001711333000","EB003019","0092682-0004","SOR039997","80000","10.33","241000024013","10.3348","18/04/08","GEORGLAUER","10.3348","0.0199271066438966261"
"03/06/08","C0010","SI160443","0042556-0009","Earring Creole bl. topaz trea!","1","PAIR","113","113","750","WG","0","CUSTOM","GLCOL2008","12899-EP007711000091","EB003060","0092687-0006","SOR040263","80000","5.72","241000024193","5.724","16/05/08","GEORGLAUER","5.724","0.0199271066438966261"
"03/06/08","C0010","SI160450","0042563-0003","Ring ladies","1","PCS","244.5","244.5","750","WG","0","CUSTOM","GLCOL2008","12906-LP000711333000","EB003019","0092729-0003","SOR039997","60000","5.28","241000024011","5.28454","18/04/08","GEORGLAUER","5.28454","0.0199271066438966261"
"03/06/08","C0010","SI160450","0042565-0003","Ring ladies","1","PCS","184.7","184.7","750","RG","0","CUSTOM","GLCOL2008","12908-LP000731333000","EB003019","0092731-0003","SOR039997","70000","6.24","241000024012","6.24384","18/04/08","GEORGLAUER","6.24384","0.0199271066438966261"
"03/06/08","C0001","SI160427","0042606-0003","Earring Omega","6","PAIR","248.9","1,493.4","585","YG/WG","0","VOLUME","EX 2008-2","13098-AP000541383086","EB038178/Diamonde","0092602-0003","SOR039917","50000","4.62","211000422995","4.61509333333333334","10/04/08","EXCLUSIVE","4.61509333333333334","0.0199849313617532381"
"03/06/08","C0001","SI160427","0042607-0003","Clip pendant","6","PCS","226.9","1,361.4","585","YG/WG","0","VOLUME","EX 2008-2","13099-IP000541383000","EB038178/Diamonde","0092603-0003","SOR039917","60000","3.31","211000422996","3.30730666666666667","10/04/08","EXCLUSIVE","3.30730666666666667","0.0199849313617532381"
"03/06/08","C0001","SI160427","0042608-0003","Ring ladies","3","PCS","253","759","585","YG/WG","0","VOLUME","EX 2008-2","13100-LP000541383000","EB038178/Diamonde","0092604-0003","SOR039917","30000","5.81","211000422993","5.81241333333333333","10/04/08","EXCLUSIVE","5.81241333333333333","0.0199849313617532381"
"03/06/08","C0001","SI160427","0042608-0003","Ring ladies","3","PCS","251.5","754.5","585","YG/WG","0","VOLUME","EX 2008-2","13100-LP000541383000","EB038178/Diamonde","0092604-0003","SOR039917","40000","5.69","211000422994","5.68908","10/04/08","EXCLUSIVE","5.68908","0.0199849313617532381"
"03/06/08","C0001","SI160420","0042616-0004","Clip pendant blue sapphire","1","PCS","497","497","750","YG","0","VOLUME","EX 2008-2","13108-IP002721333000","EB038446","0092606-0010","SOR040193","10000","6.61","211000425631","6.614","09/05/08","EXCLUSIVE","6.614","0.0199849313617532381"
"03/06/08","C0010","SI160431","0042632-0002","Ring ladies","1","PCS","176","176","585","YG/WG","0","VOLUME","GLT2008-2","13138-LP000541333000","EB002860/Basel GLT2008-2(GD)","0092638-0002","SOR039237","180000","7.23","241000022603","7.23064","07/02/08","GL-TREND","7.23064","0.0199849313617532381"
"03/06/08","C0202","SI160432","0042935-0002","Pendant","1","PCS","1,802.1","1,802.1","750","WG","0","CUSTOM","MKS-BKK08","A4239-GP214711132000","HP004/08/Sample","HS0409-P","SOR039599","10000","8.54","","8.54","12/03/08","MKS BRAND","8.54","0.0308913704956520396"
"03/06/08","C0202","SI160433","0042935-0003","Pendant DIA/BSAP/TSAV","1","PCS","1,702.07","1,702.07","750","WG","0","CUSTOM","MKS-BKK08","A4239-GP214711933000","HP009/08","HS0409-P","SOR039895","20000","8.06","","8.05968","09/04/08","MKS BRAND","8.05968","0.0308913704956520396"
"03/06/08","C0202","SI160434","0042935-0003","Pendant","1","PCS","1,716.26","1,716.26","750","WG","0","CUSTOM","MKS-BKK08","A4239-GP214711933000","HP010/08","HS0409-P","SOR039898","15000","8.39","","8.38968","09/04/08","MKS BRAND","8.38968","0.0308913704956520396"
"03/06/08","C0202","SI160432","0042936-0002","stud earring","1","PAIR","1,094.4","1,094.4","750","WG","0","CUSTOM","MKS-BKK08","A4240-CP214711132128","HP004/08/Sample","HS0410-E","SOR039599","20000","8.67","","8.67","12/03/08","MKS BRAND","8.67","0.0308913704956520396"
"03/06/08","C0202","SI160433","0042936-0003","stud earring DIA/BSAP/TSAV","1","PAIR","988.79","988.79","750","WG","0","CUSTOM","MKS-BKK08","A4240-CP214711933128","HP009/08","HS0410-E","SOR039895","30000","8.58","","8.58","09/04/08","MKS BRAND","8.58","0.0308913704956520396"
"03/06/08","C0202","SI160434","0042936-0003","stud earring","1","PAIR","1,010.71","1,010.71","750","WG","0","CUSTOM","MKS-BKK08","A4240-CP214711933128","HP010/08","HS0410-E","SOR039898","20000","8.98","","8.97584","09/04/08","MKS BRAND","8.97584","0.0308913704956520396"
"03/06/08","C0001","SI160448","0043344-0002","Earring Creole","4","PAIR","239.7","958.8","585","YG/WG","0","VOLUME","EX-DIV08-2","13394-EP000541333091","EB038134/Collection","0092790-0002","SOR039872","30000","9.18","211000422598","9.17852","08/04/08","EXCLUSIVE","9.17852","0.0199271066438966261"
